Ensembl	CDDP-25-1	CDDP-25-2	CDDP-25-3	CDDP-50-1	CDDP-50-2	CDDP-50-3	CON-1	CON-2	CON-3	symbol																		
ENSG00000116786.11	797.7486413	769.1331134	754.6702631	610.1954254	557.3748656	398.1137405	679.9116426	705.3041638	762.715498	PLEKHM2																		
ENSG00000162461.7	25.85739894	24.28841411	35.9366792	12.02355518	22.35887713	35.3165415	6.360919733	3.362594344	4.837519015	SLC25A34																		
ENSG00000162458.12	821.6906773	791.6223857	700.7652443	623.721925	768.1871357	634.0924496	1062.980364	1100.408999	991.691398	FBLIM1																		
ENSG00000224321.1	62.24929374	54.87382446	29.59491228	33.06477675	38.32950365	27.29005479	62.19565961	57.16410386	69.33777254	RPL12P14																		
ENSG00000233954.6	45.96870922	47.67725732	72.93031955	67.63249789	38.32950365	81.87016438	52.30089558	41.19178072	73.36903839	UQCRHL																		
ENSG00000179743.4	91.93741844	97.15365642	153.2593672	195.3827717	305.0389666	226.346925	66.43627277	53.80150951	52.40645599	FLJ37453																		
ENSG00000065526.10	806.3677742	761.9365462	731.4171178	381.747877	624.451497	418.9826059	910.3182907	1034.83841	1027.972791	SPEN																		
ENSG00000116809.11	311.2464687	328.3433759	303.3478509	290.0682687	210.8122701	232.7681144	176.6922148	202.5963093	239.4571912	ZBTB17																		
ENSG00000185519.8	33.51885047	26.08755589	14.79745614	15.02944398	15.97062652	19.26356809	7.067688592	16.81297172	8.86878486	FAM131C																		
ENSG00000142627.12	3191.952246	3111.615718	2819.972356	2090.595657	1862.175053	2104.544814	4188.31226	3914.059817	4584.35552	EPHA2																		
ENSG00000227959.1	51.71479787	78.26266767	139.5188722	290.0682687	364.1302847	370.8236857	13.42860833	14.29102596	8.062531691	AL451042.2																		
ENSG00000224621.1	22.02667317	25.187985	30.65187343	45.08833193	76.65900731	43.3430282	4.947382014	2.521945758	3.225012676	AL451042.1																		
ENSG00000237276.8	10.53449586	12.5939925	11.62657268	12.02355518	20.76181448	4.815892022	8.481226311	1.681297172	7.256278522	ANO7L1																		
ENSG00000132881.11	80.44524114	69.26695875	71.87335839	36.07066554	51.10600487	44.94832554	57.2482776	46.23567224	39.50640529	CPLANE2																		
ENSG00000037637.10	164.721208	190.7090293	128.9492606	102.200219	97.42082179	69.02778565	246.6623319	232.8596584	216.8821025	FBXO42																		
ENSG00000055070.16	2454.537536	2408.15128	2872.820413	2721.832304	3021.642538	2870.271645	2470.863932	2331.959178	2267.990165	SZRD1																		
ENSG00000157191.19	417.5491087	392.2129093	374.1642481	332.1507119	346.5625955	357.981307	489.0840506	516.9988805	495.0394458	NECAP2																		
ENSG00000226029.1	8.619132979	7.196567142	17.9683396	4.508833193	17.56768917	14.44767607	3.533844296	2.521945758	1.612506338	LINC01772																		
ENSG00000080947.14	43.09566489	48.57682821	82.44296992	55.60894271	76.65900731	65.81719097	43.11290041	37.82918638	34.66888627	CROCCP3																		
ENSG00000261135.1	15.32290307	13.49356339	24.31010652	28.55594356	54.30013018	25.68475745	7.774457451	10.08778303	3.225012676	AL137802.2																		
ENSG00000233421.4	0.957681442	6.29699625	3.170883459	4.508833193	9.582375913	3.210594682	7.774457451	1.681297172	3.225012676	LINC01783																		
ENSG00000219481.10	967.2582565	941.8507248	778.9803697	622.2189806	616.4661838	589.1441241	606.4076812	613.6734679	647.4212948	NBPF1																		
ENSG00000215908.10	199.19774	218.595727	160.6580952	174.3415501	196.4387062	157.3191394	114.4965552	123.5753422	110.4566842	CROCCP2																		
ENSG00000186301.8	187.7055626	205.1021636	255.784599	234.459326	265.1124003	245.6104931	70.67688592	87.42745296	94.33162079	MST1P2																		
ENSG00000236698.1	26.81508038	19.79055964	30.65187343	27.05299916	22.35887713	12.84237873	22.61660349	16.81297172	20.9625824	EIF1AXP1																		
ENSG00000058453.16	128.3293132	148.4291973	145.8606391	166.8268281	190.0504556	171.7668155	168.2109885	185.7833375	187.0507352	CROCC																		
ENSG00000186715.10	132.160039	108.848078	163.8289787	127.7502738	186.8563303	174.9774101	52.30089558	53.80150951	44.3439243	MST1L																		
ENSG00000228549.3	19.15362884	25.187985	20.0822619	7.514721988	7.985313261	8.026486704	9.18799517	6.725188689	14.51255704	BX284668.2																		
ENSG00000238142.1	3.830725768	8.995708928	2.113922306	13.52649958	14.37356387	14.44767607	2.827075437	9.247134447	2.418759507	BX284668.5																		
ENSG00000159363.17	559.2859622	631.4987668	465.0629073	775.5193092	707.4987549	577.9070427	855.1903196	867.5493409	828.8282578	ATP13A2																		
ENSG00000117118.9	566.9474137	605.4112109	738.8158458	928.8196377	1007.746534	829.9387252	612.7686009	616.1954136	650.6463075	SDHB																		
ENSG00000117115.12	5.746088653	2.698712678	5.284805764	12.02355518	11.17943857	4.815892022	45.93997585	47.07632082	34.66888627	PADI2																		
ENSG00000142623.9	25.85739894	30.58541036	17.9683396	13.52649958	15.97062652	6.421189363	73.50396136	59.68604961	79.81906374	PADI1																		
ENSG00000142619.4	39.26493913	20.69013053	31.70883459	40.57949874	25.55300244	24.07946011	214.1509643	228.6564154	191.0820011	PADI3																		
ENSG00000179051.13	1365.653736	1375.443895	1157.372462	668.810257	603.6896825	680.6460725	2308.307094	2395.84847	2184.139835	RCC2																		
ENSG00000074964.16	190.578607	241.0849993	159.6011341	75.14721988	75.06194466	59.39600161	779.5660517	778.4405907	983.6288663	ARHGEF10L																		
ENSG00000117148.7	4.78840721	1.799141786	5.284805764	10.52061078	14.37356387	20.86886543	30.39106095	30.2633491	28.21886092	ACTL8																		
ENSG00000179023.8	3175.671662	3189.878386	3499.598377	2846.576689	2580.853246	2700.110127	625.4904404	537.1744465	645.0025353	KLHDC7A																		
ENSG00000159423.16	181.959474	178.1150368	195.5378133	222.4357709	166.0945158	152.5032474	262.2112468	232.0190098	282.9948624	ALDH4A1																		
ENSG00000169991.10	339.9769119	279.7665477	155.3732895	108.2119966	156.5121399	125.2131926	342.0761279	372.4073237	312.0199764	IFFO2																		
ENSG00000272084.1	8.619132979	8.995708928	9.512650376	1.502944398	15.97062652	9.631784045	7.067688592	10.08778303	8.062531691	AL137127.1																		
ENSG00000127481.14	2047.522923	2138.280012	2155.143791	2911.203298	3491.178958	3086.986786	1442.515242	1822.526135	1629.437655	UBR4																		
ENSG00000127463.13	508.5288457	504.6592709	399.5313158	620.7160362	776.172449	601.9865028	790.8743535	781.8031851	811.8969413	EMC1																		
ENSG00000053372.4	792.0025526	859.9897735	813.8600877	952.8667481	875.1903334	919.8353763	1074.288666	1015.503492	946.5412205	MRTO4																		
ENSG00000211454.13	14.36522163	8.995708928	34.87971804	36.07066554	36.732441	20.86886543	7.774457451	2.521945758	1.612506338	AKR7L																		
ENSG00000162482.4	18.1959474	17.09184696	27.48098997	30.05888795	33.5383157	51.3695149	4.947382014	4.203242931	8.062531691	AKR7A3																		
ENSG00000270728.1	12.44985875	28.78626857	21.13922306	16.53238837	22.35887713	19.26356809	12.72183947	10.92843162	14.51255704	AL035413.1																		
ENSG00000053371.12	608.1277157	576.6249423	847.6828446	1101.658243	832.0696418	815.4910491	698.9944018	613.6734679	652.2588138	AKR7A2																		
ENSG00000040487.12	351.4690892	443.4884502	312.8605012	294.5771019	298.650716	255.2422772	217.6848086	297.5895995	224.138381	SLC66A1																		
ENSG00000077549.17	319.8656017	365.2257825	280.0947055	520.0187616	629.242685	452.6938501	2359.194452	2362.222527	2346.196722	CAPZB																		
ENSG00000173436.13	113.9640916	134.9356339	143.7467168	147.288551	140.5415134	165.3456261	77.03780565	91.63069589	77.40030423	MICOS10																		
ENSG00000158747.13	110.1333658	156.5253353	144.8036779	237.4652148	295.4565907	232.7681144	144.1808473	156.360637	166.0881528	NBL1																		
ENSG00000162542.13	10.53449586	10.79485071	23.25314536	19.53827717	25.55300244	40.13243352	149.1282293	187.4646347	141.9005578	TMCO4																		
ENSG00000169914.5	621.5352559	621.6034869	713.4487782	611.6983698	725.0664441	613.2235842	86.22580082	96.6745874	95.94412712	OTUD3																		
ENSG00000162545.5	477.8830396	511.855838	402.7021992	317.1212679	285.8742148	298.5853054	1093.371425	975.9930085	1142.460741	CAMK2N1																		
ENSG00000090432.6	542.0476962	618.0052034	684.910827	644.7631466	610.0779332	574.696448	433.9560796	418.6429959	378.9389895	MUL1																		
ENSG00000158828.7	137.9061277	134.036063	179.683396	240.4711036	134.1532628	147.6873554	155.489149	142.0696111	191.8882542	PINK1																		
ENSG00000117242.7	45.96870922	69.26695875	75.04424185	75.14721988	73.464882	59.39600161	30.39106095	27.74140334	14.51255704	PINK1-AS																		
ENSG00000244038.9	3811.572139	3878.94969	4597.781015	5318.920223	4291.307347	4987.658838	2988.218737	2954.039132	3203.243841	DDOST																		
ENSG00000117245.12	10.53449586	17.09184696	12.68353383	18.03533277	19.16475183	11.23708139	13.42860833	14.29102596	10.4812912	KIF17																		
ENSG00000189410.11	246.1241306	271.6704096	238.8732205	208.9092713	229.9770219	213.5045463	122.9777815	144.5915568	142.7068109	SH2D5																		
ENSG00000127483.17	1505.475227	1533.768372	1603.410069	1061.078745	1015.731847	1430.319931	2487.826384	2383.238742	2404.24695	HP1BP3																		
ENSG00000075151.20	112.0487287	141.2326302	133.1771053	246.4828812	348.1596582	343.5336309	990.1831718	973.4710627	935.2536762	EIF4G3																		
ENSG00000117298.14	551.6245106	631.4987668	450.2654511	480.9422072	755.4106345	555.4328799	2287.104028	2401.733011	2133.345885	ECE1																		
ENSG00000231105.1	9.576814421	13.49356339	7.39872807	4.508833193	11.17943857	6.421189363	0.706768859	1.681297172	1.612506338	ECE1-AS1																		
ENSG00000142794.18	44.05334634	48.57682821	52.84805764	36.07066554	22.35887713	56.18540693	55.83473988	68.09253548	38.70015212	NBPF3																		
ENSG00000076864.19	589.9317683	734.0498485	523.1957707	616.207203	499.8806102	728.8049927	1390.921115	1396.317302	1855.188542	RAP1GAP																		
ENSG00000090686.15	321.7809645	333.7408012	245.2149875	201.3945493	188.453393	203.8727623	600.0467615	580.0475244	611.9461554	USP48																		
ENSG00000142798.17	875.3208381	985.0301276	803.2904762	2113.139823	1699.274662	2202.467952	2243.991128	2869.133624	2468.747204	HSPG2																		
ENSG00000218510.6	121.6255431	121.4420705	75.04424185	78.15310868	57.49425548	110.7655165	173.8651394	174.0142573	171.731925	LINC00339																		
ENSG00000070831.15	2006.342621	1776.652513	1504.055721	826.6194187	809.7107647	857.22878	2590.307869	2511.017327	2455.847153	CDC42																		
ENSG00000162552.14	90.02205556	69.26695875	47.56325188	16.53238837	57.49425548	44.94832554	3.533844296	3.362594344	4.837519015	WNT4																		
ENSG00000184677.16	331.357779	350.8326482	289.6073559	163.8209393	239.5593978	215.1098437	374.5874954	428.7307789	378.1327363	ZBTB40																		
ENSG00000133216.16	21.06899173	12.5939925	16.91137845	48.09422072	92.62963383	65.81719097	474.2419045	461.5160738	554.7021803	EPHB2																		
ENSG00000004487.15	790.0871897	737.6481321	591.8982456	422.3273757	407.2509763	417.3773086	1226.243971	1173.545426	1159.392057	KDM1A																		
ENSG00000169641.13	788.1718268	698.9665837	530.5944987	231.4534372	258.7241497	260.0581692	1101.852652	1100.408999	1218.248539	LUZP1																		
ENSG00000179546.4	80.44524114	81.86095125	48.62021303	40.57949874	12.77650122	46.55362288	180.932828	179.0581488	195.1132669	HTR1D																		
ENSG00000261326.2	30.64580615	27.88669768	16.91137845	10.52061078	4.791187957	11.23708139	28.27075437	24.378809	25.80010141	LINC01355																		
ENSG00000125944.18	960.5544864	966.1391389	836.0562719	673.3190901	645.2133115	793.0168863	2818.594211	2707.729096	2698.529357	HNRNPR																		
ENSG00000125945.14	441.4911448	426.3966032	578.1577506	498.97754	420.0274775	484.7997969	118.7371683	109.2843162	125.7754944	ZNF436																		
ENSG00000249087.6	130.2446761	117.843787	237.8162594	187.8680497	223.5887713	200.6621676	24.73691007	28.58205193	28.21886092	ZNF436-AS1																		
ENSG00000271420.1	9.576814421	8.995708928	5.284805764	7.514721988	4.791187957	11.23708139	7.067688592	3.362594344	1.612506338	AL109936.3																		
ENSG00000204219.9	647.3926548	672.8790278	562.3033333	384.7537658	381.6979739	418.9826059	740.6937645	693.5350836	702.2465103	TCEA3																		
ENSG00000088280.18	134.0754019	146.6300555	113.0948434	157.8091618	289.0683401	139.6608686	163.2636065	176.5362031	144.3193173	ASAP3																		
ENSG00000007968.6	79.48755969	74.6643841	123.6644549	42.08244313	31.94125304	32.10594682	315.2189112	292.545708	241.8759507	E2F2																		
ENSG00000235052.1	5.746088653	10.79485071	5.284805764	22.54416596	3.194125304	12.84237873	2.120306578	2.521945758	0.806253169	AL021154.1																		
ENSG00000117318.8	631.1120703	736.7485612	583.4425564	976.9138585	514.254174	776.9639129	351.9708919	364.8414864	378.1327363	ID3																		
ENSG00000142676.12	7321.474625	6774.668394	10051.70056	12812.60099	12768.5159	15247.11414	8081.195136	8247.603278	7911.762348	RPL11																		
ENSG00000011007.12	1424.072304	1272.892813	1385.676071	1569.073951	1307.994312	1361.292145	465.0539094	480.0103427	463.5955722	ELOA																		
ENSG00000057757.9	845.6327134	893.2738966	991.4295614	1061.078745	1070.031977	993.6790539	343.4896656	375.769918	318.4700018	PITHD1																		
ENSG00000011009.10	1859.817361	1741.569248	1952.207249	1887.698163	2117.705077	1886.224375	807.8368061	755.7430789	803.0281564	LYPLA2																		
ENSG00000117308.14	2038.90379	1991.649957	2120.264073	1862.148109	2224.708275	1865.35551	885.5813806	833.9233974	964.2787903	GALE																		
ENSG00000117305.14	605.2546714	634.1974794	790.6069423	796.5605308	749.0223839	762.5162369	307.4444538	291.7050594	333.788812	HMGCL																		
ENSG00000179163.11	867.6593865	720.5562851	782.1512531	592.1600927	541.4042391	630.8818549	350.5573542	306.8367339	357.1701539	FUCA1																		
ENSG00000189266.11	1694.138471	1549.960648	1928.954104	1799.024444	1605.047966	1751.379399	932.2281253	847.3737748	1005.397702	PNRC2																		
ENSG00000188529.14	1461.421881	1550.860219	1519.910138	1620.174061	1493.25358	1656.666856	1735.117549	1810.757055	1750.37563	SRSF10																		
ENSG00000142677.3	42.13798345	34.18369393	24.31010652	12.02355518	3.194125304	3.210594682	34.6316741	48.757618	24.99384824	IL22RA1																		
ENSG00000185436.11	102.4719143	124.1407832	95.12650376	82.66194187	55.89719283	73.84367768	132.8725455	114.3282077	127.3880007	IFNLR1																		
ENSG00000158055.15	337.1038676	320.2472378	369.9364035	169.8327169	191.6475183	154.1085447	30.39106095	38.66983496	32.25012676	GRHL3																		
ENSG00000001460.17	71.82610816	65.66867518	64.47463032	34.56772115	60.68838079	27.29005479	138.5266964	121.894045	135.4505324	STPG1																		
ENSG00000001461.16	329.4424161	278.8669768	215.6200752	145.7856066	137.3473881	144.4767607	406.392094	341.303326	348.3013691	NIPAL3																		
ENSG00000117602.11	189.6209255	161.0231898	138.461911	72.14133109	68.67369405	59.39600161	315.9256801	291.7050594	326.5325335	RCAN3																		
ENSG00000184454.6	8.619132979	17.09184696	5.284805764	4.508833193	3.194125304	16.05297341	102.4814846	81.54291285	98.36288663	NCMAP																		
ENSG00000133226.16	1579.216698	1533.768372	1514.625332	1288.023349	1078.01729	1205.578303	1417.778332	1483.744755	1448.836945	SRRM1																		
ENSG00000169504.14	591.8471312	591.9176475	546.448916	553.0835383	670.7663139	574.696448	2937.331379	3013.725181	2729.166977	CLIC4																		
ENSG00000117614.9	855.2095278	763.735688	1062.245959	1250.449739	891.16096	1112.471057	453.0388388	460.6754252	470.8518508	SYF2																		
ENSG00000117616.17	2250.551389	2352.377885	3935.066372	5472.220552	4957.282473	5316.744793	265.7450911	237.9035499	315.2449891	RSRP1																		
